product_name,price,product_url,image_url,category_name
PUDRA YAZI YAZMAYA UYGUN BOŞ SABAHLIK,"370,00₺",https://kazimalic.com/urun/pudra-yazi-yazmaya-uygun-bos-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-BOS-PUDRA-SABAHLIK-768x1152.jpg,Bride
BRİDE 4’LÜ İNCİLİ SET GOLD GÜMÜŞ,"150,00₺",https://kazimalic.com/urun/bride-4lu-incili-set-gold-gumus/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-INCILI-4LU-SET-768x1152.jpg,Bride
BRİDE FULL SET 2 RENK,"480,00₺",https://kazimalic.com/urun/bride-full-set-2-renk/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-FUL-SET-768x1152.jpg,Bride
BRİDE TO BE TAÇLI UZAR SÜS PEMBE,"35,00₺",https://kazimalic.com/urun/bride-to-be-tacli-uzar-sus-pembe/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-TAVAN-BANNER-768x1152.jpg,Bride
6’LI GOLD TEAM BRİDE – BRİDE TO BE  TAVAN SARKIT SÜSÜ,"35,00₺",https://kazimalic.com/urun/6li-gold-team-bride-bride-to-be-tavan-sarkit-susu/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-SARKIT-SUS-GOLD-768x1152.jpg,Bride
6’LI GÜMÜŞ TEAM BRİDE – BRİDE TO BE  TAVAN SARKIT SÜSÜ,"35,00₺",https://kazimalic.com/urun/6li-gumus-team-bride-bride-to-be-tavan-sarkit-susu/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-SARKIT-SUS-GUMUS-768x1152.jpg,Bride
GOLD BRİDE TO BE – TEAM BRİDE DUVAR DEKOR SÜSÜ,"35,00₺",https://kazimalic.com/urun/gold-bride-to-be-team-bride-duvar-dekor-susu/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-DEKOR-SUS-768x1152.jpg,Bride
GÜMÜŞ BRİDE TO BE TEAM BRİDE DUVAR DEKOR SÜSÜ,"35,00₺",https://kazimalic.com/urun/gumus-bride-to-be-team-bride-duvar-dekor-susu/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-DEKOR-SUS-GUMUS-768x1152.jpg,Bride
4’LÜ TAVAN SARKIT BRİDE TO BE GÜMÜŞ,"27,50₺",https://kazimalic.com/urun/4lu-tavan-sarkit-bride-to-be-gumus/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-DEKOR-GUMUS-768x1152.jpg,Bride
4’LÜ TAVAN SARKIT BRİDE TO BE GOLD,"35,00₺",https://kazimalic.com/urun/4lu-tavan-sarkit-bride-to-be-gold/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-DEKOR-GOLD-768x1152.jpg,Bride
SİYAH RENK GOLD YAZI BERİDE BASKILI SABAHLIK,"420,00₺",https://kazimalic.com/urun/siyah-renk-gold-yazi-beride-baskili-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-SIYAHA-GOLD-SABAHLIK-768x1152.jpg,Bride
SİYAH RENK GÜMÜŞ YAZI BERİDE BASKILI SABAHLIK,"420,00₺",https://kazimalic.com/urun/siyah-renk-gumus-yazi-beride-baskili-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-SIYAHA-GUMUS-SABAHLIK-768x1152.jpg,Bride
BEYAZ RENK GOLD YAZI BERİDE BASKILI SABAHLIK,"420,00₺",https://kazimalic.com/urun/beyaz-renk-gold-yazi-beride-baskili-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-BEYAZA-GOLD-SABAHLIK-768x1152.jpg,Bride
BEYAZ RENK GÜMÜŞ YAZI BERİDE BASKILI SABAHLIK,"420,00₺",https://kazimalic.com/urun/beyaz-renk-gumus-yazi-beride-baskili-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-BEYAZA-BEYAZ-SABAHLIK-768x1152.jpg,Bride
PUDRA RENK GOLD YAZI BRİDE BASKILI SABAHLIK,"420,00₺",https://kazimalic.com/urun/pudra-renk-gold-yazi-bride-baskili-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-SABAHLIK-PUDRA-768x1152.jpg,Bride
PUDRA RENK GÜMÜŞ YAZI BERİDE BASKILI SABAHLIK,"420,00₺",https://kazimalic.com/urun/pudra-renk-gumus-yazi-beride-baskili-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/PUDRA-GUMUS.webp,Bride
GÜMÜŞ QUEEN TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gumus-queen-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/QUUEN-TAC-GUMUS-768x1152.jpg,Bride
GOLD QUEEN TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-queen-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/QUUEN-TAC-GOLD-768x1152.jpg,Bride
GÜMÜŞ BIRTHDAY GIRL TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gumus-birthday-girl-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/BRTIDAY-GOLD-TAC-768x1152.jpg,Bride
GOLD BIRTHDAY GIRL TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-birthday-girl-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/BRTIDAY-GOLD-TAC-1-768x1152.jpg,Bride
GOLD BRİDE TO BE TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-bride-to-be-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-TO-BE-GOLD-TAC-768x1152.jpg,Bride
GOLD PRENSESS TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-prensess-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/PRINCES-GOLD-TAC-768x1152.jpg,Bride
GÜMÜŞ PRENSESS TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gumus-prensess-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/PRINCES-GUMUS-TAC-768x1152.jpg,Bride
GÜMÜŞ İYİKİ DOĞDUN TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gumus-iyiki-dogdun-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/IYIKI-GUMUS-TASLI-TAC-768x1152.jpg,Bride
GOLD MOM TO BE TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-mom-to-be-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/MOM-TO-BE-TASLI-GUMUS-768x1152.jpg,Bride
GÜMÜŞ MOM TO BE TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gumus-mom-to-be-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/MOM-TO-BE-GUMUS-TAC-768x1152.jpg,Bride
GOLD BRİDE TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-bride-tac-tasli-2/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-TASLI-TAC-GOLD-768x1152.jpg,Bride
GÜMÜŞ BRİDE TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gumus-bride-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-GUMUS-GENIS-TASLI-TAC-768x1152.jpg,Bride
BRİDE YAZILI METAL GOLD TAÇ,"45,00₺",https://kazimalic.com/urun/bride-yazili-metal-gold-tac/,https://kazimalic.com/wp-content/uploads/2025/10/888-1-1.jpg,Bride
BRİDE YAZILI METAL ROSE TAÇ,"45,00₺",https://kazimalic.com/urun/bride-yazili-metal-rose-tac/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-ROSE-TAC-768x1152.jpg,Bride
BRİDE YAZILI METAL GÜMÜŞ TAÇ,"45,00₺",https://kazimalic.com/urun/bride-yazili-metal-gumus-tac/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-GUMUS-TAC-768x1152.jpg,Bride
PRENSES YAZILI METAL GOLD TAÇ,"45,00₺",https://kazimalic.com/urun/prenses-yazili-metal-gold-tac/,https://kazimalic.com/wp-content/uploads/2025/10/PRENSES-GOLD-TAC-768x1152.jpg,Bride
PRENSES YAZILI METAL ROSE TAÇ,"35,00₺",https://kazimalic.com/urun/prenses-yazili-metal-rose-tac/,https://kazimalic.com/wp-content/uploads/2025/10/PRENSES-ROSE-TAC-768x1152.jpg,Bride
PRENSES YAZILI METAL GÜMÜŞ TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/prenses-yazili-metal-gumus-tac/,https://kazimalic.com/wp-content/uploads/2025/10/PRINCES-GOLD-TAC-1-768x1152.jpg,Bride
BRİDE TO BE YAZILI METAL GOLD TAÇ,"45,00₺",https://kazimalic.com/urun/bride-to-be-yazili-metal-gold-tac/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-TO-BE-GOLD-TAC2-768x1152.jpg,Bride
BRİDE TO BE YAZILI METAL GÜMÜŞ TAÇ,"45,00₺",https://kazimalic.com/urun/bride-to-be-yazili-metal-gumus-tac/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-TO-BE-GUMUS-TAC-768x1152.jpg,Bride
SİLVER BRİDE TO BE TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/silver-bride-to-be-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-TO-BE-TASLI-TAC-768x1152.jpg,Bride
GOLD İYİKİ DOĞDUN TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-iyiki-dogdun-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/IYIKI-DOGDUN-TASLI-TAC-768x1152.jpg,Bride
GOLD BİRTDAY QUEEN TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-birtday-queen-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/BRITDAY-QUEEN-TASLI-TAC-GUMUS-768x1152.jpg,Bride
SİLVER BİRTDAY QUEEN TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/silver-birtday-queen-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/QUUEN-TAC-GUMUS-1-768x1152.jpg,Bride
GOLD HAPPY BİRTYDAY TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-happy-birtyday-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/GOLD-2.jpeg,Bride
SİLVER HAPPY BİRTYDAY TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/silver-happy-birtyday-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/HAPPY-BRITDAY-GUMUS-TAC-768x1152.jpg,Bride
GOLD BRİDE TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/gold-bride-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-GOLD-TASLI-TAC-768x1152.jpg,Bride
SİLVER BRİDE TAÇ TAŞLI,"120,00₺",https://kazimalic.com/urun/silver-bride-tac-tasli/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-TASLI-TAC-GUMUS--768x1152.jpg,Bride
PEMBE YAZI YAZMAYA UYGUN BOŞ SABAHLIK,"370,00₺",https://kazimalic.com/urun/pembe-yazi-yazmaya-uygun-bos-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-BOS-PUDRA-SABAHLIK-1-768x1152.jpg,Bride
BEYAZ YAZI YAZMAYA UYGUN BOŞ SABAHLIK,"420,00₺",https://kazimalic.com/urun/beyaz-yazi-yazmaya-uygun-bos-sabahlik/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-BEYAZA-BEYAZ-SABAHLIK-1-768x1152.jpg,Bride
BRİDE İYİKİ DOĞDUN BEYAZ ÜZERİ GOLD BASKILI KUŞAK,"45,00₺",https://kazimalic.com/urun/bride-iyiki-dogdun-beyaz-uzeri-gold-baskili-kusak/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-SABAHLIK-GOLD-768x1152.jpg,Bride
BRİDE İYİKİ DOĞDUN BEYAZ ÜZERİ GÜMÜŞ BASKILI KUŞAK,"45,00₺",https://kazimalic.com/urun/bride-iyiki-dogdun-beyaz-uzeri-gumus-baskili-kusak/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-SABAHLIK-PUDRA@1x_1-1-768x1152.jpg,Bride
BRİDE İYİKİ DOĞDUN PUDRA ÜZERİ GOLD BASKILI KUŞAK,"45,00₺",https://kazimalic.com/urun/bride-iyiki-dogdun-pudra-uzeri-gold-baskili-kusak/,https://kazimalic.com/wp-content/uploads/2025/10/1-4.png-768x1152.jpg,Bride
BRİDE İYİKİ DOĞDUN PUDRA ÜZERİ GÜMÜŞ BASKILI KUŞAK,"45,00₺",https://kazimalic.com/urun/bride-iyiki-dogdun-pudra-uzeri-gumus-baskili-kusak/,https://kazimalic.com/wp-content/uploads/2025/10/1-3.png-768x1152.jpg,Bride
BRİDE HAPPY BİRTHDAY PUDRA ÜZERİ GÜMÜŞ BASKILI KUŞAK,"45,00₺",https://kazimalic.com/urun/bride-happy-birthday-pudra-uzeri-gumus-baskili-kusak/,https://kazimalic.com/wp-content/uploads/2025/10/55555-768x1152.jpg,Bride
BRİDE HAPPY BİRTHDAY PUDRA ÜZERİ GOLD BASKILI KUŞAK,"45,00₺",https://kazimalic.com/urun/bride-happy-birthday-pudra-uzeri-gold-baskili-kusak/,https://kazimalic.com/wp-content/uploads/2025/10/1-2.png-768x1152.jpg,Bride
BRİDE TAKI KUŞAK FUŞYA,,https://kazimalic.com/urun/bride-taki-kusak-fusya/,https://kazimalic.com/wp-content/uploads/2025/10/kusak-768x1152.jpg,Bride
BRİDE SET 2’lİ,"110,00₺",https://kazimalic.com/urun/bride-set-2li/,https://kazimalic.com/wp-content/uploads/2025/10/bride-set-2li-768x1152.jpg,Bride
BRİDE TAŞLI SET 4’LÜ GOLD GÜMÜŞ,"225,00₺",https://kazimalic.com/urun/bride-tasli-set-4lu-gold-gumus/,https://kazimalic.com/wp-content/uploads/2025/10/tasli-4lu-set-768x1152.jpg,Bride
Bride To Be Yazılı Flama 10 Adet,"12,00₺",https://kazimalic.com/urun/bride-to-be-yazili-flama-10-adet/,https://kazimalic.com/wp-content/uploads/2025/10/bride-flama-768x1152.jpg,Bride
Bride To Be Gold-Gümüş-Rose Yazılı Kuşak,"45,00₺",https://kazimalic.com/urun/bride-to-be-gold-gumus-rose-yazili-kusak/,https://kazimalic.com/wp-content/uploads/2025/10/bride-to-be-fusya-kusak-768x1152.jpg,Bride
Bride Taç Ve Bileklik İncili Tüylü Kumaş Güllü Set Gold Gümüş,"90,00₺",https://kazimalic.com/urun/bride-tac-ve-bileklik-incili-tuylu-kumas-gullu-set-gold-gumus/,https://kazimalic.com/wp-content/uploads/2025/10/bride-tuylu2li-set-1-768x1152.jpg,Bride
Bride To be Bekarlığa Veda Dövme gümüş 10 ADET,"40,00₺",https://kazimalic.com/urun/bride-to-be-bekarliga-veda-dovme-gold-gumus-10-adet/,https://kazimalic.com/wp-content/uploads/2025/10/DOVME-GUMUS-768x1152.jpg,Bride
Bride Bileklik Bekarlığa Veda Seti,"45,00₺",https://kazimalic.com/urun/bride-bileklik-bekarliga-veda-seti/,https://kazimalic.com/wp-content/uploads/2025/10/BRIDE-NAKISLI-BILEKLIK-768x1152.jpg,Bride
Bride To Be Metal Taşlı Gümüş Taç,"120,00₺",https://kazimalic.com/urun/bride-to-be-metal-tasli-gumus-tac/,https://kazimalic.com/wp-content/uploads/2025/10/bride-to-be-tasli-tac-1-768x1152.jpg,Bride
3’LÜ GELİN DAMAT ASETAT KUTU 5 RENK,"450,00₺",https://kazimalic.com/urun/3lu-gelin-damat-pleksi-kutu-5-renk/,https://kazimalic.com/wp-content/uploads/2026/03/SYH-768x1152.jpg,Hediyelikler
ANI DEFTERİ MAVİ KAPLI BOŞ DEFTER,"220,00₺Orijinal fiyat: 220,00₺.100,00₺Şu andaki fiyat: 100,00₺.",https://kazimalic.com/urun/ani-defteri-mavi-kapli-bos-defter/,https://kazimalic.com/wp-content/uploads/2026/02/ANI-DEFTERI-1-768x1152.jpg,Hediyelikler
HAMİLE DEFTERİ&ANI DEFTERİ&HAMİLE GÜNLÜĞÜ,"220,00₺Orijinal fiyat: 220,00₺.100,00₺Şu andaki fiyat: 100,00₺.",https://kazimalic.com/urun/hamile-defteriani-defterihamile-gunlugu/,https://kazimalic.com/wp-content/uploads/2026/02/BEBEK-ANI-DEFTERI-1-768x1152.jpg,Hediyelikler
TEKLİ ALIM HEDİYELİK YAPAY GÜL YAPRAĞI 100’LÜ,"27,50₺",https://kazimalic.com/urun/tekli-alim-hediyelik-yapay-gul-yapragi-100lu-kopya/,https://kazimalic.com/wp-content/uploads/2025/10/yapay-gul-yapragi-500lu-b9da-300x300-1-768x1152.jpg,Hediyelikler
10’lu ALIM HEDİYELİK YAPAY GÜL YAPRAĞI 100’LÜ,"20,00₺",https://kazimalic.com/urun/hediyelik-yapay-gul-yapragi-100lu/,https://kazimalic.com/wp-content/uploads/2025/10/yapay-gul-yapragi-500lu-b9da-300x300-1-768x1152.jpg,Hediyelikler
GELİN KUTUSU SANDIĞI 3’LÜ EKO,"225,00₺",https://kazimalic.com/urun/gelin-kutusu-sandigi-3lu-eko/,https://kazimalic.com/wp-content/uploads/2026/01/GELIN-2-768x1152.jpg,Hediyelikler
DAMAT KUTUSU SANDIĞI 3’LÜ EKO,"225,00₺",https://kazimalic.com/urun/damat-kutusu-sandigi-3lu-eko/,https://kazimalic.com/wp-content/uploads/2026/01/DAMAT-1-768x1152.jpg,Hediyelikler
İNCİLİ HALKA BADEM ŞEKER MAGNET 20’Lİ,"16,00₺",https://kazimalic.com/urun/incili-halka-badem-seker-magnet-20li/,https://kazimalic.com/wp-content/uploads/2025/12/HALKA-768x1152.jpg,Hediyelikler
HALKA BADEM ŞEKERLİ HEDİYELİK MAĞNET 20’Lİ,"17,00₺",https://kazimalic.com/urun/halka-badem-sekerli-hediyelik-magnet-20li/,https://kazimalic.com/wp-content/uploads/2025/10/halka-badem-sekerlik-768x1152.jpg,Hediyelikler
15’Lİ KREM FİYONK FISFIS ŞİŞE MAGNET ADET FİYATI,"30,00₺",https://kazimalic.com/urun/15li-krem-fiyonk-fisfis-sise-magnet-adet-fiyati/,https://kazimalic.com/wp-content/uploads/2025/12/KREM-FIYONK-768x1152.jpg,Hediyelikler
15’Lİ GOLD FİYONK FISFIS ŞİŞE MAGNET ADET FİYATI,"30,00₺",https://kazimalic.com/urun/15li-gold-fiyonk-fisfis-sise-magnet-adet-fiyati/,https://kazimalic.com/wp-content/uploads/2025/12/GOLD-FIYONK-768x1152.jpg,Hediyelikler
15’Lİ MAVİ AYICIK FISFIS ŞİŞE MAGNET ADET FİYATI,"30,00₺",https://kazimalic.com/urun/15li-mavi-ayicik-fisfis-sise-magnet-adet-fiyati/,https://kazimalic.com/wp-content/uploads/2025/12/MAVI-AYICIK-768x1152.jpg,Hediyelikler
15’Lİ GOLD KELEBEK FISFIS ŞİŞE MAGNET ADET FİYATI,"30,00₺",https://kazimalic.com/urun/15li-gold-kelebek-fisfis-sise-magnet-adet-fiyati/,https://kazimalic.com/wp-content/uploads/2025/12/GOLD-1-768x1152.jpg,Hediyelikler
15’Lİ PEMBE KELEBEK FISFIS ŞİŞE MAGNET ADET FİYATI,"30,00₺",https://kazimalic.com/urun/15li-pembe-kelebek-fisfis-sise-magnet/,https://kazimalic.com/wp-content/uploads/2025/12/PEMBE-KELEBEK-768x1152.jpg,Hediyelikler
KARTLI İSTİRİDYE ANAHTARLIK 25’Lİ,"15,00₺",https://kazimalic.com/urun/kartli-istiridye-anahtarlik-25li/,https://kazimalic.com/wp-content/uploads/2025/10/istiridye-anahtar-768x1152.jpg,Hediyelikler
